name,tempmax,tempmin,temp,precip,precipcover,windspeedmean,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunelevation
"Washington, DC",6.1,-1.4,1.7,0,0,3.8,1026.3,49.5,16,103.8,8.9,5,10,27.8
"Washington, DC",10,-1.8,2.5,0,0,8.1,1026.8,46.9,16,105.5,9.2,4,10,27.8
"Washington, DC",11.3,-1.3,4.7,0,0,7.6,1026.7,45.6,15.9,108.4,9.3,5,10,27.9
"Washington, DC",17.9,0.6,7.8,0,0,7,1024.9,43,15.6,108.9,9.3,5,10,28
"Washington, DC",13.4,6.1,10.6,5.031,25,8.2,1015.5,96.6,8.9,15.3,1.2,1,10,28
"New York City, NY",13.5,10,11.6,18.463,54.17,6.2,1008.3,100,8.7,14.7,1.3,1,,26.4
"New York City, NY",14.7,3.6,10.2,2.318,12.5,10.7,1004.7,91.5,11.8,26,2.1,2,,26.4
"New York City, NY",3.3,-4.7,-1,0,0,18.3,1019.3,63.4,16,12.5,1.1,1,,26.5
"New York City, NY",1.3,-6.9,-2.6,0,0,11.2,1028,10.1,16,105.8,9.1,5,,26.6
"New York City, NY",8.1,-0.5,4.2,5.745,33.33,9.8,1014,67.2,13.5,23.9,2.1,1,,26.8
"New York City, NY",5.2,1.8,3.2,0,0,12.5,1011.1,31.2,16,65.7,5.8,4,,26.9
"New York City, NY",1.4,-3,-0.9,9.314,33.33,18.1,1012.1,72.4,10.1,78,6.7,5,,27
"New York City, NY",-1.2,-6.2,-3.3,0,0,12.3,1032.6,7.9,16,112.9,9.7,5,,27.1
"New York City, NY",4.3,-1.5,2.2,2.765,25,15.4,1022.9,77.8,14.8,29.8,2.5,1,,27.3
"New York City, NY",4.7,-3.6,-0.7,0,0,17.6,1019.1,41.7,15.9,103.4,8.9,5,10,27.4
"New York City, NY",-3.9,-8.9,-7.3,0,0,16.2,1031,10.7,15.5,115.1,10.1,5,10,27.6
"New York City, NY",4.3,-6.6,-0.2,0,0,11.8,1022.8,16.5,16,94.1,8.3,5,10,27.7
"New York City, NY",8.4,1.8,4.4,0,0,5.9,1015.1,39.4,15.7,82.5,7.1,4,10,27.9
"New York City, NY",5.7,-4.2,3.1,0,0,16.4,1009.6,34.6,15.9,89,7.8,4,10,28.1
"New York City, NY",-5.8,-11.4,-8.7,0,0,14.5,1024,14.2,16,98.6,8.7,5,10,28.3
"New York City, NY",1.8,-12,-6.3,5.546,16.67,15.4,1024.6,57,13.6,64.7,5.6,4,10,28.5
"New York City, NY",6.8,1.4,3.6,26.429,41.67,20.7,989.9,98.7,12.4,17.9,1.6,1,10,28.7
"New York City, NY",2.5,-1,0.6,0,0,19.9,1010.9,52.4,16,99.9,8.7,5,10,28.9
"New York City, NY",9.5,-1.5,4.6,0,0,12.7,1017.6,29,16,74.8,6.4,4,10,29.1
"New York City, NY",7.5,-4.2,2.1,6.116,37.5,14,1020.3,69.8,12.6,37.3,3.1,2,10,29.3
"New York City, NY",-5,-9.8,-7.5,0,0,15.6,1033.1,22.6,16,112.7,9.6,5,10,29.5
"New York City, NY",-1.5,-10,-5.5,0,0,10.3,1027,16.9,16,126.5,11,5,10,29.7
"New York City, NY",2.5,-4.1,-1,0.52,12.5,11.1,1012.6,72.5,14.6,101.2,8.6,5,10,30
"New York City, NY",1.8,-2.6,-0.4,0,0,8.4,1011.3,94.8,14.7,73.9,6.3,4,10,30.2
"New York City, NY",5.8,-0.8,2.9,0,0,11.2,1014.1,65.3,14.7,46.5,4,2,10,30.4
"New York City, NY",-1.5,-6,-4.1,0,0,14,1026.9,5.7,16,130.5,11.2,6,10,30.7
"New York City, NY",-0.5,-7.6,-3.6,0,0,10,1028.8,29.1,15.8,133.4,11.5,6,10,30.9
"New York City, NY",0.2,-1.5,-0.5,1.702,29.17,9.2,1019.5,100,8.1,29.5,2.4,1,10,31.2
"New York City, NY",-1.5,-10.2,-7,15.831,66.67,24.1,1006.4,91.8,6,22.5,2,1,10,31.5
"New York City, NY",-3.3,-10.7,-7.2,0,0,15.2,1015.5,12.2,16,139.5,12,6,10,31.7
"New York City, NY",-0.9,-6.1,-3.5,0,0,7.5,1027,24.6,16,120.1,10.3,6,10,32
"New York City, NY",4.2,-4.7,-0.4,0,0,11.1,1033.7,31.4,16,139.1,12.1,6,10,32.3
"New York City, NY",8.3,1.1,4.1,0,0,8.4,1030.6,78.8,14,86,7.3,4,10,32.6
"New York City, NY",10,5.1,7,5.507,70.83,4.9,1023.5,100,8.6,21.4,2,1,10,32.9
"New York City, NY",12.9,-1.2,5.1,11.903,79.17,11.2,1013.3,100,12.7,15.8,1.4,1,10,33.2
"New York City, NY",0.4,-5.2,-2.8,0,0,6.2,1024.9,57.4,15.9,151,12.8,6,10,33.5
"New York City, NY",1.5,-6.8,-2.8,0,0,9.2,1036,7,16,149.8,13,7,10,33.8
"New York City, NY",3.8,0.5,2.3,0.384,37.5,9.4,1025.1,100,11.1,29,2.4,1,10,34.1
"New York City, NY",8.7,0.7,3.9,0.128,12.5,9.9,1014.4,48.6,15.8,119.9,10.4,6,10,34.4
"New York City, NY",7.8,-1.1,3.1,0,0,8.5,1017.7,0.2,16,152.9,13.2,6,10,34.7
"New York City, NY",12,3.8,7.4,0,0,12,1012.2,33,16,137,11.9,6,10,35.1
"New York City, NY",13.4,2.9,8.7,0,0,8.2,1014.7,20.4,15.9,160.8,13.8,6,10,35.4
"New York City, NY",13.9,6.7,11.1,0,0,14.1,1014.4,11.5,16,119.2,10.2,5,10,35.7
"New York City, NY",6.1,-1.8,1.3,1.173,41.67,10.5,1019.9,100,9.8,30.3,2.5,1,10,36.1
"New York City, NY",-0.9,-6.8,-4.1,0,0,10.1,1022.1,14.8,15.9,172.5,15,7,10,36.4
"New York City, NY",1,-7.2,-3.4,0.23,4.17,11.5,1037,0.2,16,175.5,15.1,7,10,36.7
"New York City, NY",6.8,-1.6,3.1,0,0,9.8,1037.2,10.6,16,127.6,11,6,10,37.1
"New York City, NY",17.8,8.9,13.1,3.33,8.33,15.3,1019.5,74.7,16,118.3,10.2,5,10,37.4
"New York City, NY",15.7,-0.7,7.9,7.421,25,14.6,1007.4,48.5,16,168,14.5,7,10,37.8
"New York City, NY",5.6,-2.9,0.3,0,0,13.5,1017.5,25.8,15.8,103.3,8.8,5,10,38.1
"New York City, NY",3.7,-5.1,-1.1,0,0,14.1,1029.8,0.4,16,174.6,14.8,7,10,38.5
"New York City, NY",12.8,0.7,5.4,0,0,8.1,1027.6,0.5,16,182.9,15.6,7,10,38.9
"New York City, NY",13.9,3.8,8.7,1.563,33.33,13.3,1023.1,66.2,12.9,71.9,6.2,6,10,39.2
"New York City, NY",19.4,3.8,13.8,0,0,12.3,1016,44.9,16,88.4,7.6,5,10,39.6
"New York City, NY",2.8,-0.1,1,0,0,12,1030.6,57.3,16,70,6.1,3,10,40
"New York City, NY",6.1,-1.7,1.7,10.969,50,14.8,1020.8,78.5,12.8,56.7,4.8,5,10,40.3
"New York City, NY",3.8,-3.4,-0.1,0,0,12,1028.8,13.8,16,183.8,16.1,7,10,40.7
"New York City, NY",9.3,-1.4,3.4,0.699,4.17,18.7,1017,15.6,16,199.3,17.2,7,10,41.1
"New York City, NY",4.2,-1.3,1.2,0,0,9,1024.1,14.7,16,209.5,18.1,8,10,41.5
"New York City, NY",7.9,0.6,4.4,0,0,10.7,1020.9,74.8,15.9,65.9,5.8,3,10,41.9
"New York City, NY",12.1,5,7.9,0,0,9.4,1015,27.4,16,202.8,17.7,7,10,42.2
"New York City, NY",7.1,-3.2,4.6,0.501,12.5,10.8,1018.1,30.6,16,212.8,18.6,8,10,42.6
"New York City, NY",4.2,-5.1,-0.4,0,0,11.7,1032.9,0.5,15.9,215.9,18.7,8,10,43
"New York City, NY",7.8,0.7,4.1,0,0,7.4,1031.8,18.5,16,141.6,12.3,5,10,43.4
"New York City, NY",19.2,6.1,12.5,0.763,12.5,15.1,1017.5,67.4,15.8,69.8,6.1,4,10,43.8
"New York City, NY",20.8,14.1,17.9,0.527,12.5,15.4,1007.1,43.2,16,91.7,7.9,4,10,44.2
"New York City, NY",11.6,5,7.3,0.23,4.17,9.1,1017.6,23.3,16,199.7,17.4,7,10,44.6
"New York City, NY",5.6,2.1,3.5,6.178,54.17,13.1,1017.7,82.6,12.7,20.8,1.7,1,10,45
"New York City, NY",9.4,1.6,5,0,0,7.3,1021.2,17.7,14.3,172.8,14.9,7,10,45.4
"New York City, NY",12.2,3.4,7.3,0.23,4.17,7.7,1017.7,21.8,16,218.1,18.7,8,10,45.8
"New York City, NY",8.3,-3.4,2.9,3.243,33.33,8.2,999.1,97,12.4,34.6,2.9,2,10,46.1
"New York City, NY",2.1,-4.4,-1.4,0,0,18.9,1020.6,42.6,15.8,220.6,18.4,8,10,46.5
"New York City, NY",13.4,0,6.9,0,0,9.8,1028.2,30.8,16,226.3,19.5,8,10,46.9
"New York City, NY",18.9,6.8,12,0,0,7.2,1023.4,17.2,15.9,217.4,18.7,8,10,47.3
"New York City, NY",18.3,9,13,0,0,9,1022.2,11.7,16,225.5,19.6,8,10,47.7
"New York City, NY",11.7,7.2,9.5,0.464,25,16.7,1016.9,87.9,9.5,40.5,3.4,3,10,48.1
"New York City, NY",21.7,9.4,13.3,0.23,4.17,7.4,1015.6,48,11.7,214.8,18.6,8,10,48.5
"New York City, NY",19.9,8.9,14,2.649,8.33,8.1,1010.1,66,13.4,171.8,14.7,6,10,48.9
"New York City, NY",14,8.3,12.3,0.249,4.17,10.7,1008.8,77.1,16,103.8,9.1,5,10,49.3
"New York City, NY",18.2,7.2,11.8,0.929,12.5,8.3,1017.4,9.1,16,246.4,21.3,8,10,49.7
"New York City, NY",15.5,7.8,11.5,0,0,7.1,1021.1,29.8,16,235.2,20.3,8,10,50.1
"New York City, NY",8.9,5,6.8,0.019,8.33,17.8,1023.6,40.4,15.9,113.5,9.7,7,10,50.5
"New York City, NY",8.3,4.9,6.4,6.051,41.67,26.7,1013.1,100,9.8,29,2.4,1,10,50.9
"New York City, NY",13.9,7.2,10.2,0.662,16.67,12.7,1003.4,71.4,15.2,160.3,13.9,9,10,51.3
"New York City, NY",11.6,7.2,9.7,0.063,20.83,16.2,998.9,87.1,15.9,141.9,12.3,7,10,51.7
"New York City, NY",8.3,1.1,5.1,0,0,13.3,1004,77.5,16,124,10.6,5,10,52.1
"New York City, NY",1.5,-3.7,-1.1,1.168,8.33,11.2,1013.2,45.5,16,223.2,19.1,9,10,52.5
"New York City, NY",3.7,-2.9,0.2,0.23,4.17,12.9,1020.3,47.8,15.8,219.7,19,8,10,52.9
"New York City, NY",7.7,-1.4,3.1,0,0,9.8,1021.6,34.3,16,156.3,13.2,6,10,53.2
"New York City, NY",18,6.7,12.8,0,0,10.1,1006,96.9,12.5,94.5,8.2,4,10,53.6
"New York City, NY",16.8,7.2,11.8,7.637,29.17,16.8,1002.2,91,15.4,156.5,13.4,10,10,54
"New York City, NY",11.7,3.5,7.1,0,0,14.3,1016.1,50.8,16,269.4,23.3,9,10,54.4
"New York City, NY",8,5.7,7.1,2.306,16.67,8.2,1010,70.1,15.3,56.4,4.9,2,10,54.8
"New York City, NY",11.7,4.4,8,0,0,14,1014,30.4,16,227.5,19.7,9,10,55.2
"New York City, NY",13.2,7.5,9.8,0.444,4.17,7.2,1017,86.1,15.5,111.6,9.7,6,10,55.5
"New York City, NY",11.2,6.7,8.8,6.828,54.17,23.5,1010.4,100,13.5,58.2,5.1,3,10,55.9
"New York City, NY",11.2,7.9,9.4,7.407,45.83,22.5,1007.9,100,12.1,18.5,1.6,1,10,56.3
"New York City, NY",17.2,9.4,13,0.446,16.67,11,1002.6,48.3,14.6,262.4,22.6,8,10,56.7
"New York City, NY",13.3,8.4,10.5,1.467,29.17,10.2,1004.1,81,15.8,169,14.6,7,10,57
"New York City, NY",11.5,6.2,8.7,0.938,4.17,9,1008.8,90.1,16,134.9,11.7,6,10,57.4
"New York City, NY",15,5.3,9.7,0.46,8.33,7.3,1018.7,7.7,15.9,280,24.3,9,10,57.8
"New York City, NY",22.7,8.9,14.4,1.265,12.5,7.3,1016.7,47,15.9,229.1,19.7,9,10,58.1
"New York City, NY",20.3,11.7,15.4,0.23,4.17,9.7,1015.9,29.3,15.9,236.3,20.6,9,10,58.5
"New York City, NY",28,13.9,20,2.92,16.67,9.9,1008.5,31.2,15.6,244.9,21,9,10,58.9
"New York City, NY",20.6,11.2,15.4,0.23,4.17,12.4,1018.7,12.5,15.9,288.3,24.9,9,10,59.2
"New York City, NY",21.2,8.3,14.9,1.639,8.33,11,1013.8,29.9,15.6,201.9,17.4,9,10,59.6
"New York City, NY",12,6.1,8.7,0.519,4.17,7.4,1020,40.9,16,281.9,24.2,9,10,59.9
"New York City, NY",10.7,5.6,8,3.983,8.33,16.4,1024.9,34.5,15.4,157,13.6,8,10,60.3
"New York City, NY",10,5.6,7.8,8.326,33.33,20.7,1007.1,84.3,12.8,126,11.1,4,10,60.6
"New York City, NY",16.6,6.1,10.5,0,0,13.8,1025.8,18.3,16,310,26.9,10,10,61
"New York City, NY",13.9,8.3,11.1,0.46,8.33,13.3,1030.9,29.4,16,174.5,15.3,8,10,61.3
"New York City, NY",21.6,11.2,15.9,0,0,7.9,1027.9,1.8,15.7,305.5,26.4,10,10,61.6
"New York City, NY",16.7,11.2,13.6,0.232,4.17,10.6,1028,52,15.6,243,21,10,10,62
"New York City, NY",16.6,9.4,12.8,0,0,12.5,1024.5,30.9,16,243.8,21.1,9,10,62.3
"New York City, NY",13.8,8.8,11.3,0.23,4.17,12.3,1024.3,68.1,16,111,9.6,4,10,62.6
"New York City, NY",14.9,11.2,12.7,1.433,12.5,9.3,1018.1,96.6,15.2,84.1,7.2,5,10,62.9
"New York City, NY",13.9,7.1,11.2,0.244,8.33,8.5,1014.5,63.9,16,278.7,23.9,10,10,63.2
"New York City, NY",15.5,5.6,9.7,0.23,4.17,7.4,1016.5,35.1,16,313.5,27.2,10,10,63.6
"New York City, NY",18.2,6.1,11.8,0.23,4.17,8,1018.7,0.2,15.9,321.4,27.8,10,10,63.9
"New York City, NY",20.5,8.3,13.4,0.699,8.33,7.6,1019.8,0.2,15.9,322.3,27.7,10,10,64.2
"New York City, NY",20,9.3,13.8,0.699,4.17,9,1019.8,16.5,16,293.8,25.5,10,10,64.5
"New York City, NY",13.3,11.7,12.4,1.717,25,11.8,1017.8,100,13.5,51.7,4.6,2,10,64.8
"New York City, NY",17.1,11.1,13.3,0,0,12.2,1020.9,55.9,15.9,240.7,20.8,10,10,65.1
"New York City, NY",17.8,10,13.1,1.978,33.33,8.4,1015.9,92.8,13.7,111.4,9.7,7,10,65.3
"New York City, NY",21.8,13.8,17.4,0.46,8.33,7.1,1017.8,32.9,16,284.3,24.6,9,10,65.6
"New York City, NY",15.7,10.6,13.2,1.902,66.67,8.5,1014.2,79.8,14.3,50.8,4.2,2,10,65.9
"New York City, NY",10.6,8.8,9.7,2.328,91.67,26.3,1010.7,100,13.4,31.5,2.7,2,10,66.2
"New York City, NY",15,8.3,11.3,0.009,8.33,23.7,1018.7,86.2,16,183.8,15.9,9,10,66.5
"New York City, NY",21.6,9.3,14.7,0,0,23.1,1023.2,3.1,16,323.5,27.9,10,10,66.7
"New York City, NY",21.7,12.1,16.2,0.469,4.17,22.7,1026.7,24.6,16,299.4,26,10,10,67
"New York City, NY",22.8,13.3,16.6,0,0,14.5,1025.1,55.3,16,200,17.2,7,10,67.2
"New York City, NY",21.2,13,17.1,0,0,10.7,1025.8,58.1,15.9,243.7,21.1,10,10,67.5
"New York City, NY",21.6,14.2,16.9,0.267,12.5,11.5,1024.7,99.4,13.2,131.5,11.4,8,10,67.7
"New York City, NY",20.7,14,16.8,2.288,25,4.9,1018.9,92.4,11.5,112.8,9.7,4,10,68
"New York City, NY",25.6,14.2,18.6,0.41,20.83,5.3,1012.1,73,11.2,190.5,16.6,10,10,68.2
"New York City, NY",23.8,17.3,19.9,1.042,20.83,8.3,1005.5,53.9,15.3,161,13.8,10,30,68.4
"New York City, NY",25,14.3,19.3,0,0,11.1,1008,20.1,15.5,314.6,27.3,10,10,68.7
"New York City, NY",22.8,13.8,17.9,0,0,7.5,1013.9,4.5,16,286.4,24.8,9,10,68.9
"New York City, NY",19.9,12.4,15.4,1.94,45.83,7.2,1009,82.6,14.1,85.8,7.4,4,10,69.1
"New York City, NY",21,13.4,16.8,2.148,12.5,10.4,1013.7,64.6,10.2,147.2,12.7,8,10,69.3
"New York City, NY",32,16.2,23.2,0,0,5.8,1015.8,42.7,9,290.9,25,9,100,69.5
"New York City, NY",31.2,23.4,26.5,0.699,8.33,7.1,1015.8,10.6,16,273.4,23.5,10,75,69.7
"New York City, NY",24.2,16.7,20.7,0.23,4.17,10,1021.2,5.8,16,284.5,24.4,9,10,69.9
"New York City, NY",20.5,15,17.3,3.274,20.83,13,1025.7,81.5,16,142.5,12.3,6,10,70.1
"New York City, NY",21.1,13.8,16.3,0.469,4.17,10.7,1028.7,5.6,15.7,314.9,27.1,10,10,70.3
"New York City, NY",20.6,13.8,17.1,0,0,10.7,1025.1,51.6,16,289,25,10,10,70.4
"New York City, NY",26.1,17.9,20.5,1.519,4.17,6.7,1013.9,80.9,14.2,210.4,17.9,10,10,70.6
"New York City, NY",24.2,18,20.6,3.554,29.17,7.7,1007.8,72.4,15.5,212.1,18.3,10,30,70.8
"New York City, NY",26.1,17.1,21,0,0,5.7,1017.3,6.7,16,268.9,23.3,10,10,70.9
"New York City, NY",29.9,17.3,23.6,0,0,5.9,1019,4.9,16,315.7,27.2,9,10,71.1
"New York City, NY",33.8,20.6,28.1,0,0,8.4,1014.5,11.6,15.9,298.4,25.7,9,30,71.2
"New York City, NY",20.8,15.8,17.6,17.013,20.83,14.1,1014.1,88,14.1,129.5,11.3,6,10,71.4
"New York City, NY",26.2,16.3,20.1,11.954,20.83,7.1,1007.5,82,10.9,172.8,15,7,30,71.5
"New York City, NY",23.6,16.9,20.2,0,0,8.2,1007.8,72.5,10.2,273.7,23.6,10,10,71.6
"New York City, NY",26.7,16.6,21.6,0,0,4.7,1011.2,10.3,16,299.9,25.8,10,10,71.7
"New York City, NY",25.5,17,21,0.469,4.17,9.6,1015.5,1.9,16,335.3,29,10,10,71.9
"New York City, NY",27.1,18.3,22.2,0,0,11.5,1017.3,0.6,15.9,323.6,27.9,10,10,72
"New York City, NY",25.6,17.8,21.1,1.009,20.83,14.9,1017.1,30.6,16,254.5,22,10,10,72.1
"New York City, NY",28.7,19.3,24.1,0.308,20.83,11.7,1011.6,51.6,15.7,335.1,28.8,10,30,72.1
"New York City, NY",28.3,20.7,23.8,7.179,33.33,13.2,1004.7,68.7,15,277,23.7,10,30,72.2
"New York City, NY",26.6,17.2,22.3,0.23,4.17,9.4,1010.5,10.9,16,339.4,29.2,10,10,72.3
"New York City, NY",24.2,20,21.8,0.098,8.33,8.2,1013.2,42.1,15.9,131.6,11.3,5,10,72.4
"New York City, NY",23.8,18.3,20,1.234,29.17,9.5,1014.9,73.1,15.9,136.1,11.9,7,10,72.4
"New York City, NY",29.9,20,24.3,0.244,12.5,4.5,1012.7,33.9,14.9,222.8,19.2,7,60,72.5
"New York City, NY",28.3,21.1,24.2,0,0,9.8,1013.2,6.9,15.8,255.7,22.1,10,10,72.6
"New York City, NY",27,19.4,22.8,0,0,10.1,1018.7,1.2,16,324.6,28.2,10,10,72.6
"New York City, NY",22.1,17.2,20.1,3.952,16.67,10.7,1020,90.2,15.5,164.9,14.2,10,10,72.6
"New York City, NY",32.1,20.6,25.9,0.23,4.17,8.5,1006.6,54,15.2,324,28,10,75,72.7
"New York City, NY",25,15.8,19.6,0,0,19.2,1006.3,50.3,16,217.2,18.9,10,10,72.7
"New York City, NY",22.9,12.5,17.6,0,0,16.3,1013.7,20.7,16,354.6,30.7,10,10,72.7
"New York City, NY",25.3,15,20.4,0,0,9.4,1019.2,17.6,16,326.5,28.4,10,10,72.7
"New York City, NY",25.5,17.4,21,1.277,16.67,5.2,1019.5,47.8,14.4,174.6,15.1,10,10,72.7
"New York City, NY",19.4,17.2,18.4,1.268,16.67,10.6,1017,100,13.4,57.7,5.3,2,10,72.7
"New York City, NY",21.7,16.1,19.3,1.808,8.33,8.2,1015,86.8,14.4,162.8,14,8,10,72.7
"New York City, NY",27.4,17.4,21.9,0,0,5.6,1016.2,47.5,13.6,292.9,25.3,10,30,72.7
"New York City, NY",32.1,20.8,26.2,0,0,5.7,1018.5,11.1,15.8,338.9,29.2,10,10,72.7
"New York City, NY",31.4,23,26.6,0,0,7.9,1018,10.7,15.8,330,28.4,10,10,72.6
"New York City, NY",24.3,21.7,23.1,8.657,29.17,7.9,1014.3,75.1,13.5,91.8,8,5,30,72.6
"New York City, NY",25,19.2,22,0,0,6.7,1020,47.7,16,234.2,20.4,9,10,72.5
"New York City, NY",28.4,18.9,23.7,0.69,12.5,6.5,1022.8,11.3,15.8,321.3,27.6,10,30,72.5
"New York City, NY",31.6,21.1,25.7,1.38,25,8.5,1021.6,10.9,15.9,328.3,28.4,10,10,72.4
"New York City, NY",33.3,22.3,27.1,0,0,10.9,1017,12.5,15.6,304.3,26.1,9,75,72.4
"New York City, NY",31.1,24.3,27.3,0.938,4.17,8.8,1012.9,36.3,16,206.1,17.7,10,75,72.3
"New York City, NY",31,24.3,26.8,0,0,6.9,1015.9,36.5,16,296.4,25.5,10,10,72.2
"New York City, NY",29.4,19.9,25,0.469,4.17,6.7,1020.3,0.8,15.7,324.3,28,10,10,72.1
"New York City, NY",30,21.8,24.6,0.83,20.83,10.6,1016.3,30.8,15.7,191.6,16.4,9,10,72
"New York City, NY",31,23.3,26.6,0,0,10.9,1010.7,56.4,15.9,262.5,22.7,10,10,71.9
"New York City, NY",27.8,21.7,24.6,0.46,8.33,14.3,1015.6,52.5,15.9,227.5,19.8,9,10,71.8
"New York City, NY",28.8,20.6,23.1,2.506,12.5,6.1,1015.9,36.9,15.7,176.8,15.3,10,10,71.7
"New York City, NY",29.3,22.8,25.1,0.469,4.17,8.6,1016.6,24.7,15.9,320.7,27.7,10,10,71.6
"New York City, NY",28.3,20.5,23.6,0,0,12.3,1018,14,16,330.6,28.5,10,10,71.5
"New York City, NY",27.9,19.4,23.4,0,0,11.7,1014.4,2.8,15.8,316,27.3,10,10,71.3
"New York City, NY",31.7,21.2,26,0,0,15.5,1008.5,23.4,16,247,21.3,10,60,71.2
"New York City, NY",32.8,24,27.8,0.154,4.17,6.3,1011.1,7.2,15.9,288.3,25,10,60,71
"New York City, NY",32.1,22.8,27.2,0.23,4.17,6.4,1014.4,33.9,16,308.1,26.6,10,60,70.9
"New York City, NY",28.9,23.4,25.8,0,0,11.6,1020.2,52.4,16,300.6,25.8,10,10,70.7
"New York City, NY",28.8,22.8,24.8,1.711,12.5,7.5,1019.2,53.5,15.8,285.4,24.6,10,60,70.6
"New York City, NY",29.3,22.2,25.6,0.014,4.17,6.4,1016.8,49.5,16,239.2,20.6,9,60,70.4
"New York City, NY",29.8,24.2,26.6,1.154,37.5,8.4,1012.2,70.8,15.3,127.5,11,10,75,70.2
"New York City, NY",33.8,23.3,28.4,0,0,14.1,1008.3,11.6,16,306.7,26.5,10,10,70
"New York City, NY",33.9,25.7,29.8,0.23,4.17,9.8,1007.8,11.2,15.9,204.7,17.6,9,60,69.9
"New York City, NY",34.1,26.2,29.6,3.958,12.5,11.6,1005.1,14.3,15.6,225.3,19.5,9,100,69.7
"New York City, NY",34.3,26.2,29.8,0.051,4.17,8.3,1011,12.4,15.8,277.3,23.9,10,30,69.5
"New York City, NY",35.6,26.1,30,0,0,6.5,1015.6,0.7,15.8,311.9,27.1,10,60,69.3
"New York City, NY",35,26.2,30.7,0.699,8.33,12.2,1015.4,11.7,16,282.4,24.4,10,30,69
"New York City, NY",29.9,26.6,28.2,2.952,25,10.7,1011.8,23.2,15.8,118.2,10.2,5,75,68.8
"New York City, NY",29.2,22.4,25.7,1.509,8.33,9,1015.3,8.8,15.9,193,16.5,7,75,68.6
"New York City, NY",30.5,23.2,25.9,0.934,8.33,7.8,1014,7.1,15.7,263.9,22.7,10,10,68.4
"New York City, NY",30,23.4,27,3.662,8.33,8.6,1010.2,46.4,15.9,230.7,20.1,9,60,68.2
"New York City, NY",29.7,23.1,26.7,2.008,8.33,9.2,1012,49.9,15.6,147.3,12.9,9,10,67.9
"New York City, NY",30.3,23.4,26.6,0,0,10.5,1016,48,16,325.9,28,10,10,67.7
"New York City, NY",30,21.8,25.7,0,0,5.9,1020.5,24.6,16,250.8,21.7,10,10,67.4
"New York City, NY",25.3,20.3,22.1,11.675,33.33,6.4,1014.5,84.3,11,48.4,4.3,2,10,67.2
"New York City, NY",32,22.2,26.9,0,0,7.7,1009.6,39.3,15.9,247.8,21.2,9,60,66.9
"New York City, NY",32,22.5,26.9,0,0,8.3,1014.6,9.7,16,305,26.1,10,30,66.7
"New York City, NY",33.5,24.8,28.8,0,0,8.3,1016.8,20.8,16,295.3,25.5,10,60,66.4
"New York City, NY",32.1,26.1,28.4,0,0,7.9,1019.6,30.5,16,204.1,17.7,10,60,66.1
"New York City, NY",32.8,25.3,28.8,0,0,11,1022.2,21.5,15.8,244.8,21.3,9,30,65.9
"New York City, NY",31.7,26.1,28.6,2.512,16.67,14,1020.8,36.6,15.3,218.9,19.1,10,60,65.6
"New York City, NY",33.8,25.7,29.5,0.23,4.17,11.8,1015.8,37.6,15.9,219.3,19.1,10,60,65.3
"New York City, NY",36.1,26.7,30.7,0.28,12.5,11.2,1013,30.5,16,238.4,20.5,10,75,65
"New York City, NY",30.5,24.9,27.5,0.416,8.33,9.9,1016.3,67.4,16,191.3,16.6,9,30,64.7
"New York City, NY",31.8,23,26.6,2.847,12.5,5.3,1012.3,51,15.1,234.6,20.4,9,30,64.4
"New York City, NY",29.1,21.8,25.5,0,0,11.7,1014.9,39.1,16,277.5,24,10,10,64.1
"New York City, NY",26.1,18.9,22.6,0,0,8.9,1018.4,25.9,16,271.1,23.4,10,10,63.8
"New York City, NY",27.4,19.5,23.3,0,0,8.7,1017.5,13.5,16,240.4,20.6,9,10,63.5
"New York City, NY",27.9,20.5,23.8,0,0,6,1015.6,28.1,16,269.8,23.2,9,10,63.2
"New York City, NY",28.4,19.2,23.3,0,0,10.3,1015.9,21.6,16,291.1,25,9,10,62.9
"New York City, NY",26.4,18,22.8,8.413,8.33,6.7,1015.4,70.6,15.9,115.8,10.1,6,10,62.6
"New York City, NY",29.7,18.4,23.6,0,0,6.4,1012.6,32.6,15.9,220.3,19.1,10,10,62.2
"New York City, NY",32.1,21.6,25.9,0,0,7.9,1017.1,13.2,16,283.4,24.4,9,10,61.9
"New York City, NY",31.8,24.3,27.2,0,0,6.7,1020.4,28.3,16,233.7,20.3,9,30,61.6
"New York City, NY",27.4,22.5,24.9,0,0,7.1,1019.4,36.9,15.9,188.8,16.4,9,30,61.2
"New York City, NY",25.8,22.9,24.1,3.409,16.67,6.7,1013.1,87.6,15,99.4,8.5,5,60,60.9
"New York City, NY",29.5,22.4,25.4,0.242,4.17,7.3,1009.5,59.8,12.1,194.4,16.7,9,60,60.6
"New York City, NY",31.8,22.1,26.7,0,0,9,1013.7,19.2,16,258,22.3,9,10,60.2
"New York City, NY",32.1,22.8,27.3,0,0,6,1016.4,12.2,16,281.5,24.5,9,10,59.9
"New York City, NY",29.8,24.7,26.9,7.788,16.67,7.1,1013.3,45.4,14.8,125.3,10.7,9,100,59.5
"New York City, NY",31.4,23.6,27.1,0,0,7.4,1015.1,44.2,16,237.1,20.4,10,60,59.2
"New York City, NY",26.9,22.9,24.5,0,0,10.7,1020.5,81.2,15.7,160.3,13.8,7,60,58.8
